Name;Value;Symbol;date;barType
SMA 300 (2);NaN;CAC 40;2000/04/06 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/06 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/07 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/07 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/10 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/10 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/11 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/11 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/12 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/12 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/13 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/13 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/14 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/14 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/17 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/17 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/18 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/18 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/19 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/19 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/20 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/20 13:30:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/24 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/25 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/25 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/26 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/26 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/27 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/27 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/28 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/28 13:30:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/01 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/02 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/02 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/03 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/03 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/04 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/04 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/05 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/05 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/08 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/08 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/09 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/09 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/10 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/10 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/11 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/11 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/12 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/12 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/15 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/15 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/16 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/16 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/17 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/17 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/18 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/18 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/19 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/19 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/22 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/22 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/23 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/23 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/24 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/24 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/25 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/25 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/26 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/26 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/29 07:00:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/30 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/30 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/05/31 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/05/31 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/06/01 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/06/01 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/06/02 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/06/02 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/06/05 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/06/05 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/06/06 07:00:00.000;Daily
